maturity_days,forward_log_moneyness,heston_target_price,heston_target_implied_volatility,variance_reduced_price,model_implied_volatility,local_vol_price,local_vol_iv,hagan_sabr_price,hagan_sabr_iv,l1_sabr_sde_price,l1_sabr_sde_iv,variance_reduction_factor
22,-0.1099999999999991,11.16875778535541,0.28184402868618003,11.076759941957382,0.28135260309229032,11.031553998010123,0.28111032727816909,8.681689206211388,0.2676832154801822,8.0542887543016057,0.2637672757541511,7.7310575712476313
22,-0.099999999999999298,13.298072839478664,0.27148682008316499,13.234690784188864,0.2711936974054609,13.18672336031101,0.27097138696462297,11.159082277366906,0.26116080918836199,10.4646292262429,0.25758892256736787,8.2923237932266964
22,-0.089999999999999997,15.86964135444032,0.26076672951862101,15.828448109534868,0.26060160423525519,15.822518022378071,0.26057781613095821,14.363535868337522,0.25458742577529447,13.603939451860148,0.25135032539723029,9.0242298923501831
22,-0.080000000000000002,18.993457443605621,0.24966110442661099,18.97823419802668,0.2496081525887423,19.031694166485572,0.2497940210439164,18.508244102597587,0.24796381356591979,17.684460823381915,0.2450352228824369,9.9722660004233976
22,-0.070000000000000104,22.816665204501987,0.238150797810494,22.829519784047815,0.23818965327580141,22.949630007045879,0.23855227239152019,23.865354053981378,0.24129156994827039,23.011237232125723,0.23873796273519179,11.213520482179437
22,-0.059999999999999401,27.541651308184555,0.22622554891886201,27.563002199196088,0.2262817539269103,27.758760727964354,0.22679632145752079,30.779066665110008,0.23457346096165299,29.921839501030394,0.2323956544073468,12.80767648814045
22,-0.0499999999999996,33.456284285135553,0.213895008154006,33.46923061252641,0.21392477911487021,33.762231778627267,0.21459755677795769,39.679281267095348,0.22781385837302751,38.845968665015647,0.22599173371143039,14.809850993361479
22,-0.040000000000000202,40.986769264838586,0.20121214274209601,40.968704497109456,0.20117567941545969,41.403980858944607,0.2020530775956044,51.093890574172072,0.22101933850219219,50.333775290087942,0.21956619208796829,17.215825946734341
22,-0.0300000000000001,50.794149183561785,0.18832502057981501,50.752224973688762,0.18825014198196999,51.341257325450805,0.18930104083529181,65.65634282735391,0.21419950271577559,65.042465642484458,0.21315342187608649,19.889536910751399
22,-0.019999999999999501,63.954971342278441,0.17559494406526799,63.92637537708913,0.17554909803700069,64.671128536381346,0.17674227939530959,84.103059316706094,0.2073680984216453,83.694122874521696,0.2067319504427266,22.605182382475611
22,-0.010000000000000101,82.279799695455949,0.163856898303198,82.349468901165267,0.1639598216790247,83.184590484398981,0.16519325337758539,107.25297097672228,0.20054453878906389,107.1283899828956,0.2003623487208176,25.362152413492325
22,8.8817841970012484e-16,108.651944537147,0.15483446322236999,108.91958798822496,0.15521591464659029,109.6841380240548,0.15630557031111919,135.95966253463257,0.19375593070280589,136.17235302780588,0.19405909293155241,18.594381761893644
22,0.0099999999999995995,74.281958773047293,0.15091538167681101,74.56058130505798,0.15132511270646759,75.304601783240685,0.15241884904592051,99.017027078715273,0.18703970253199331,99.543273656821299,0.18780387770573231,15.687795529454274
22,0.020000000000000101,51.016882067678999,0.15287442487511199,51.112028823968238,0.15302913930960771,51.858285898402769,0.154241076484782,68.343413068655991,0.1804468313562492,69.134275489909939,0.18168171434518729,14.249564984606858
22,0.029999999999999801,36.011642226920898,0.15890965107883701,36.049794247709883,0.15898163443023661,36.64259082606884,0.1600976446355033,44.242283648724417,0.17404542181881261,45.193499895618181,0.17575020505360789,13.548325223061491
22,0.040000000000000098,26.136802772326,0.16697598222805801,26.280366356846898,0.16729853502698089,26.591715251541789,0.16799604634719709,26.559441454790431,0.1679238706718548,27.532020732920152,0.17008635639800529,12.542355768894646
22,0.050000000000000197,19.3840263777291,0.17587952043392799,19.56826055769173,0.17637927250758559,19.69837954091436,0.17673109751103899,14.62187793146677,0.1621919880928738,15.473182666120891,0.16476323148055669,10.760041723376508
22,0.059999999999999998,14.6052040245124,0.185035351909771,14.734257569278176,0.18546153208550889,14.789241446847225,0.18564259230405139,7.315168202165296,0.15697744646547099,7.9646743394730466,0.15992876081622501,8.7112427283951668
